pageID,has_image,has_text,count_of_image,img_layout,error
tbbb_part2_2516,Y,Y,1,sgl,
tbbb_part2_2517,Y,Y,1,sgl,
tbbb_part2_2518,Y,Y,1,sgl,
tbbb_part2_2519,Y,Y,1,sgl,
tbbb_part2_2520,Y,Y,1,sgl,
tbbb_part2_2521,Y,Y,1,sgl,
tbbb_part2_2522,Y,Y,1,sgl,
tbbb_part2_2523,Y,Y,1,sgl,
tbbb_part2_2524,Y,Y,1,sgl,
tbbb_part2_2525,Y,Y,1,sgl,
tbbb_part2_2526,Y,Y,1,sgl,
tbbb_part2_2527,Y,Y,1,sgl,
tbbb_part2_2528,Y,Y,1,sgl,
tbbb_part2_2529,Y,Y,1,sgl,
tbbb_part2_2530,Y,Y,1,sgl,
tbbb_part2_2531,N,Y,0,NA,
tbbb_part2_2532,N,Y,0,NA,
tbbb_part2_2533,Y,Y,1,sgl,
tbbb_part2_2534,Y,Y,1,sgl,
tbbb_part2_2535,Y,Y,1,sgl,
tbbb_part2_2536,Y,Y,1,sgl,
tbbb_part2_2537,Y,Y,1,sgl,
tbbb_part2_2538,Y,Y,1,sgl,
tbbb_part2_2539,Y,Y,1,sgl,
tbbb_part2_2540,Y,Y,1,sgl,
tbbb_part2_2541,Y,Y,1,sgl,
tbbb_part2_2542,Y,Y,1,sgl,
tbbb_part2_2543,Y,Y,1,sgl,
tbbb_part2_2544,Y,Y,1,sgl,
tbbb_part2_2545,Y,Y,1,sgl,
tbbb_part2_2546,Y,Y,1,sgl,
tbbb_part2_2547,Y,Y,1,sgl,
tbbb_part2_2548,Y,Y,1,sgl,
tbbb_part2_2549,Y,Y,1,sgl,
tbbb_part2_2550,Y,Y,1,sgl,
tbbb_part2_2551,Y,Y,1,sgl,
tbbb_part2_2552,Y,Y,1,sgl,
tbbb_part2_2553,N,Y,0,NA,
tbbb_part2_2554,N,Y,0,NA,
tbbb_part2_2555,Y,Y,1,sgl,
tbbb_part2_2556,Y,Y,1,sgl,
tbbb_part2_2557,N,Y,0,NA,
tbbb_part2_2558,Y,Y,1,sgl,
tbbb_part2_2559,Y,Y,1,sgl,
tbbb_part2_2560,Y,Y,1,sgl,
tbbb_part2_2561,Y,Y,1,sgl,
tbbb_part2_2562,N,Y,0,NA,
tbbb_part2_2563,N,Y,0,NA,
tbbb_part2_2564,Y,Y,1,sgl,
tbbb_part2_2565,Y,Y,1,sgl,
tbbb_part2_2566,Y,Y,1,sgl,
tbbb_part2_2567,Y,Y,1,sgl,
tbbb_part2_2568,Y,Y,1,sgl,
tbbb_part2_2569,N,Y,0,NA,
tbbb_part2_2570,Y,Y,1,sgl,
tbbb_part2_2571,N,Y,0,NA,
tbbb_part2_2572,Y,Y,1,sgl,
tbbb_part2_2573,N,Y,0,NA,
tbbb_part2_2574,Y,Y,1,sgl,
tbbb_part2_2575,N,Y,0,NA,
tbbb_part2_2576,N,Y,0,NA,
tbbb_part2_2577,Y,Y,1,sgl,
tbbb_part2_2578,Y,Y,1,sgl,
tbbb_part2_2579,N,Y,0,NA,
tbbb_part2_2580,Y,Y,1,sgl,
tbbb_part2_2581,N,N,0,NA,
tbbb_part2_2582,N,Y,0,NA,
tbbb_part2_2583,N,N,0,NA,
tbbb_part2_2584,N,N,0,NA,
tbbb_part2_2585,N,N,0,NA,
tbbb_part2_2586,N,N,0,NA,
tbbb_part2_2587,N,Y,0,NA,
tbbb_part2_2588,N,Y,0,NA,
tbbb_part2_2589,N,N,0,NA,
tbbb_part2_2590,N,N,0,NA,
tbbb_part2_2591,Y,Y,1,sgl,
tbbb_part2_2592,N,N,0,NA,
tbbb_part2_2593,N,Y,0,NA,
tbbb_part2_2594,N,Y,0,NA,
tbbb_part2_2595,N,Y,0,NA,
tbbb_part2_2596,N,Y,0,NA,
tbbb_part2_2597,N,Y,0,NA,
tbbb_part2_2598,N,Y,0,NA,
tbbb_part2_2599,N,Y,0,NA,
tbbb_part2_2600,N,Y,0,NA,
tbbb_part2_2601,N,Y,0,NA,
tbbb_part2_2602,N,Y,0,NA,
tbbb_part2_2603,N,Y,0,NA,
tbbb_part2_2604,N,Y,0,NA,
tbbb_part2_2605,N,Y,0,NA,
tbbb_part2_2606,N,Y,0,NA,
tbbb_part2_2607,N,Y,0,NA,
tbbb_part2_2608,N,Y,0,NA,
tbbb_part2_2609,N,Y,0,NA,
tbbb_part2_2610,N,Y,0,NA,
tbbb_part2_2611,N,Y,0,NA,
tbbb_part2_2612,N,Y,0,NA,
tbbb_part2_2613,N,Y,0,NA,
tbbb_part2_2614,N,Y,0,NA,
tbbb_part2_2615,N,Y,0,NA,
tbbb_part2_2616,N,Y,0,NA,
tbbb_part2_2617,N,Y,0,NA,
tbbb_part2_2618,N,Y,0,NA,
tbbb_part2_2619,N,Y,0,NA,
tbbb_part2_2620,N,Y,0,NA,
tbbb_part2_2621,N,Y,0,NA,
tbbb_part2_2622,N,Y,0,NA,
tbbb_part2_2623,N,Y,0,NA,
tbbb_part2_2624,N,Y,0,NA,
tbbb_part2_2625,N,Y,0,NA,
tbbb_part2_2626,Y,Y,1,sgl,
tbbb_part2_2627,N,Y,0,NA,
tbbb_part2_2628,N,Y,0,NA,
tbbb_part2_2629,N,Y,0,NA,
tbbb_part2_2630,N,Y,0,NA,
tbbb_part2_2631,N,Y,0,NA,
tbbb_part2_2632,N,Y,0,NA,
tbbb_part2_2633,N,Y,0,NA,
tbbb_part2_2634,N,Y,0,NA,
tbbb_part2_2635,N,Y,0,NA,
tbbb_part2_2636,N,Y,0,NA,
tbbb_part2_2637,N,Y,0,NA,
tbbb_part2_2638,N,Y,0,NA,
tbbb_part2_2639,N,Y,0,NA,
tbbb_part2_2640,N,Y,0,NA,
tbbb_part2_2641,N,Y,0,NA,
tbbb_part2_2642,N,Y,0,NA,
tbbb_part2_2643,N,Y,0,NA,
tbbb_part2_2644,N,Y,0,NA,
tbbb_part2_2645,N,Y,0,NA,
tbbb_part2_2646,N,Y,0,NA,
tbbb_part2_2647,N,Y,0,NA,
tbbb_part2_2648,N,Y,0,NA,
tbbb_part2_2649,N,Y,0,NA,
tbbb_part2_2650,N,Y,0,NA,
tbbb_part2_2651,Y,Y,1,sgl,
tbbb_part2_2652,N,Y,0,NA,
tbbb_part2_2653,N,Y,0,NA,
tbbb_part2_2654,N,Y,0,NA,
tbbb_part2_2655,N,Y,0,NA,
tbbb_part2_2656,N,Y,0,NA,
tbbb_part2_2657,N,Y,0,NA,
tbbb_part2_2658,N,Y,0,NA,
tbbb_part2_2659,N,Y,0,NA,
tbbb_part2_2660,N,Y,0,NA,
tbbb_part2_2661,N,Y,0,NA,
tbbb_part2_2662,N,Y,0,NA,
tbbb_part2_2663,N,Y,0,NA,
tbbb_part2_2664,Y,Y,1,sgl,
tbbb_part2_2665,N,Y,0,NA,
tbbb_part2_2666,N,Y,0,NA,
tbbb_part2_2667,N,Y,0,NA,
tbbb_part2_2668,N,Y,0,NA,
tbbb_part2_2669,N,Y,0,NA,
tbbb_part2_2670,N,Y,0,NA,
tbbb_part2_2671,Y,Y,1,sgl,
tbbb_part2_2672,N,Y,0,NA,
tbbb_part2_2673,N,Y,0,NA,
tbbb_part2_2674,N,Y,0,NA,
tbbb_part2_2675,N,Y,0,NA,
tbbb_part2_2676,N,Y,0,NA,
tbbb_part2_2677,N,Y,0,NA,
tbbb_part2_2678,N,Y,0,NA,
tbbb_part2_2679,N,Y,0,NA,
tbbb_part2_2680,N,Y,0,NA,
tbbb_part2_2681,N,Y,0,NA,
tbbb_part2_2682,N,Y,0,NA,
tbbb_part2_2683,N,Y,0,NA,
tbbb_part2_2684,N,Y,0,NA,
tbbb_part2_2685,N,Y,0,NA,
tbbb_part2_2686,N,Y,0,NA,
tbbb_part2_2687,Y,Y,1,sgl,
tbbb_part2_2688,N,Y,0,NA,
tbbb_part2_2689,N,Y,0,NA,
tbbb_part2_2690,N,Y,0,NA,
tbbb_part2_2691,N,Y,0,NA,
tbbb_part2_2692,N,Y,0,NA,
tbbb_part2_2693,N,Y,0,NA,
tbbb_part2_2694,N,Y,0,NA,
tbbb_part2_2695,N,Y,0,NA,
tbbb_part2_2696,N,Y,0,NA,
tbbb_part2_2697,N,Y,0,NA,
tbbb_part2_2698,N,Y,0,NA,
tbbb_part2_2699,N,Y,0,NA,
tbbb_part2_2700,N,Y,0,NA,
tbbb_part2_2701,N,Y,0,NA,
tbbb_part2_2702,N,Y,0,NA,
tbbb_part2_2703,N,N,0,NA,
tbbb_part2_2704,N,Y,0,NA,
tbbb_part2_2705,N,N,0,NA,
tbbb_part2_2706,N,N,0,NA,
tbbb_part2_2707,N,N,0,NA,
tbbb_part2_2708,N,N,0,NA,
